ФОРМА;БЛОК;ЗНАЧЕНИЕ
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Вьюхи;D_V_DIRECTION_SERVICES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Вьюхи;D_V_VISITS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_VISIT_FIELDS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_PERSMEDCARD
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_AGENTS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_BLOODGROUPE
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIVISIONS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_RHESUS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_EMPLOYERS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_CABLAB
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_VISIT_FIELD_CONTS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_VISITPLACES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_VISITS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIR_REG_TYPES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_SPECIALITIES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_HPK_PLAN_JOURNALS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_MKB10
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_MESES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_HOSP_HOURS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIRECTIONS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_OUTER_DIRECTIONS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_LPUDICT
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DEPS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_HOSPITALIZATIONKINDS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_INJURE_KINDS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIRECTION_KINDS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_BED_TYPES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_HOSP_REASONS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIR_CANC_REASONS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DEPDICT
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_HOSPITALIZATION_TYPES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_HOSP_DIRECT_TYPES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_TRANSPORTATION_KINDS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_MED_THERAPY_SCHEMES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIRECTION_FORMS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_TYPE_MED_HELP
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIRECTION_CONDITIONS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_SERVICES_STR
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_VISITKINDS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DIRECTION_SERVICES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_SERVICES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_VISITPURPOSES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_REFERENCE_KINDS
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_REG_TYPES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_DS_SERV_STATUSES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_SCHEDULE_TIME_TYPES
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Таблицы;D_PAYMENT_KIND
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Пакеты и функции;D_PKG_AGENT_ADDRS.GET_ACTUAL_ON_DATE
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;Пакеты и функции;D_PKG_EX_INDEX_MAINTOMOGR_OFT.GET_TONOGRAPHICAL_FACTOR
Forms/Reports/Visit/VISIT_OFT_MedCard.frm;СО;DiagnosticService
Forms/MKB10/mkb10.frm;Юзерформы;UserFormsEgis3Tomsk/MKB10/mkb10.d/data.dfrm
Forms/MKB10/mkb10.frm;Юзерформы;UserFormsEgis3Tomsk/MKB10/mkb10.d/script.dfrm
Forms/MKB10/mkb10.frm;Юзерформы;UserFormsSamRMC/MKB10/mkb10.d/mkb10.dfrm
Forms/MKB10/mkb10.frm;формы JS;MKB10/mkb10_edit.frm
Forms/MKB10/mkb10.frm;Вьюхи;D_V_MKB10
Forms/MKB10/mkb10.frm;Вьюхи;D_V_MES_MKBS
Forms/MKB10/mkb10.frm;Вьюхи;D_V_KSG
Forms/MKB10/mkb10.frm;Вьюхи;D_V_AGENT_REGIONAL_PRIVS_BASE
Forms/MKB10/mkb10.frm;Вьюхи;D_V_PERSMEDCARD_BASE
Forms/MKB10/mkb10.frm;Вьюхи;D_V_PRIV_DIS_GROUPS
Forms/MKB10/mkb10.frm;Вьюхи;D_V_PRIV_DIS_DIAPASONES
Forms/MKB10/mkb10.frm;Вьюхи;D_V_NR_DIAGNOSIS
Forms/MKB10/mkb10.frm;Вьюхи;D_V_MKB10_BASE
Forms/MKB10/mkb10.frm;Вьюхи;D_V_MKB10_POLYTR
Forms/MKB10/mkb10.frm;Таблицы;D_MKB10
Forms/MKB10/mkb10.frm;Таблицы;D_MES_MKBS
Forms/MKB10/mkb10.frm;Таблицы;D_KSG
Forms/MKB10/mkb10.frm;Таблицы;D_AGENT_REGIONAL_PRIVS
Forms/MKB10/mkb10.frm;Таблицы;D_EMPLOYERS
Forms/MKB10/mkb10.frm;Таблицы;D_AGENTS
Forms/MKB10/mkb10.frm;Таблицы;D_PERSMEDCARD
Forms/MKB10/mkb10.frm;Таблицы;D_PRIV_DIS_GROUPS
Forms/MKB10/mkb10.frm;Таблицы;D_PRIV_TYPES
Forms/MKB10/mkb10.frm;Таблицы;D_PRIV_DIS_DIAPASONES
Forms/MKB10/mkb10.frm;Таблицы;D_NR_DIAGNOSIS
Forms/MKB10/mkb10.frm;Таблицы;D_MKB10_POLYTR
Forms/MKB10/mkb10.frm;Пакеты и функции;D_PKG_CSE_ACCESSES.GET_ID_WITH_RIGHTS
Forms/MKB10/mkb10.frm;Пакеты и функции;D_PKG_MKB10.CHECK_CODE_IN_LIST
Forms/MKB10/mkb10.frm;Пакеты и функции;D_PKG_CSE_ACCESSES.CHECK_RIGHT
Forms/MKB10/mkb10.frm;Пакеты и функции;D_PKG_VERSIONS.GET_VERSION_BY_LPU
Forms/MKB10/mkb10.frm;Пакеты и функции;D_PKG_CSE_ACCESSES.GET_ID_WITH_DEFAULT_RIGHTS
Forms/MKB10/mkb10.frm;Неопределенные;D_C_ID
Forms/MKB10/mkb10.frm;Неопределенные;D_CL_ID
Forms/MKB10/mkb10.frm;Неопределенные;D_STRAGG
Forms/Employers/select_lpu_emp.frm;Юзерформы;UserFormsSamRMC/Employers/select_lpu_emp.d/select_lpu_emp.dfrm
Forms/Employers/select_lpu_emp.frm;Вьюхи;D_V_LPUDICT_BASE
Forms/Employers/select_lpu_emp.frm;Вьюхи;D_V_EMPLOYERS
Forms/Employers/select_lpu_emp.frm;Вьюхи;D_V_LPU_BASE
Forms/Employers/select_lpu_emp.frm;Вьюхи;D_V_EMP_SERVICES_BASE
Forms/Employers/select_lpu_emp.frm;Вьюхи;D_V_LPU
Forms/Employers/select_lpu_emp.frm;Таблицы;D_LPUDICT
Forms/Employers/select_lpu_emp.frm;Таблицы;D_EMPLOYERS
Forms/Employers/select_lpu_emp.frm;Таблицы;D_JOBTITLES
Forms/Employers/select_lpu_emp.frm;Таблицы;D_SPECIALITIES
Forms/Employers/select_lpu_emp.frm;Таблицы;D_SPECIALITIES_ED
Forms/Employers/select_lpu_emp.frm;Таблицы;D_DEPS
Forms/Employers/select_lpu_emp.frm;Таблицы;D_DEPS_KINDS
Forms/Employers/select_lpu_emp.frm;Таблицы;D_USERS
Forms/Employers/select_lpu_emp.frm;Таблицы;D_AGENTS
Forms/Employers/select_lpu_emp.frm;Таблицы;D_AGENT_ESIA
Forms/Employers/select_lpu_emp.frm;Таблицы;D_EMP_SKILL
Forms/Employers/select_lpu_emp.frm;Таблицы;D_SKILL_CATEGORIES
Forms/Employers/select_lpu_emp.frm;Таблицы;D_LPU
Forms/Employers/select_lpu_emp.frm;Таблицы;D_EMP_SERVICES
Forms/Employers/select_lpu_emp.frm;Таблицы;D_GEOGRAFY
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_ER_PROFILES
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_ER_PROFILE_SERVS
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_SCH_RESOURCES_BASE
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_CABLAB_BASE
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_DEPS_BASE
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_EMPLOYERS_BASE
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_AGENTS_BASE
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Вьюхи;D_V_ER_PROFILE_SPECS
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_ER_CODE_MESSAGE
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_ER_PROFILES_MESSAGE
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_LPU
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_ER_PROFILES
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_ER_PROFILE_SERVS
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_SCH_RESOURCES
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_CABLAB
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_DEPS
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_EMPLOYERS
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_AGENTS
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Таблицы;D_ER_PROFILE_SPECS
Forms/Directions/DirectionsForEP/doctor_by_profile_and_spec.frm;Пакеты и функции;D_PKG_STR_TOOLS.FIO
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Вьюхи;D_V_DIVISIONS_BASE
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Вьюхи;D_V_FED_NSI_LINK_SP
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Вьюхи;D_V_FED_NSI_LINKS
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Вьюхи;D_V_FED_NSI_VERS
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Таблицы;D_DIVISIONS
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Таблицы;D_LPU
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Таблицы;D_LPUDICT
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Таблицы;D_FED_NSI_LINK_SP
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Таблицы;D_FED_NSI_LINKS
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Таблицы;D_FED_NSI_VERS
Forms/Directions/DirectionsForEP/divisions_by_lpu.frm;Пакеты и функции;D_PKG_UNITLIST.GET_VAL_BY_UNIT_ID
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Вьюхи;D_V_ER_PROFILES
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Вьюхи;D_V_ER_PROFILE_SPECS
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Таблицы;D_ER_CODE_MESSAGE
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Таблицы;D_ER_PROFILES_MESSAGE
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Таблицы;D_LPU
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Таблицы;D_ER_PROFILES
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Таблицы;D_ER_PROFILE_SPECS
Forms/Directions/DirectionsForEP/profiles_by_specs.frm;Пакеты и функции;D_PKG_FED_NSI_LINKS.GET_CURRENT_VAL
Forms/ControlCard/pmc_control_card.frm;Юзерформы;UserFormsEgis3Novosib/ControlCard/pmc_control_card.d/control_card_834.dfrm
Forms/ControlCard/pmc_control_card.frm;Юзерформы;UserFormsSamRMC/ControlCard/pmc_control_card.d/data.dfrm
Forms/ControlCard/pmc_control_card.frm;Юзерформы;UserFormsSamRMC/ControlCard/pmc_control_card.d/script.dfrm
Forms/ControlCard/pmc_control_card.frm;формы JS;ControlCard/control_card_edit.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;EHR/simple_ehrdocs_form.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;Reports/ControlCard/control_card.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;Reports/ControlCard/mental_help_card.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;Reports/ControlCard/control_card_1030.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;Reports/ControlCard/control_card_834.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;Reports//Reports/ControlCard/control_card_onko.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;Reports/Onko/form_030_6y.frm
Forms/ControlCard/pmc_control_card.frm;формы JS;Reports/ControlCard/dynamic_map_arterial_hypertension.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";Reports/ControlCard/control_card_834_call.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";control_card (WEB-форма) Reports/ControlCard/control_card.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";mental_help_card (WEB-форма) Reports/ControlCard/mental_help_card.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";DOG_SIMPLE_ADULT_PRED (WEB-конструктор)
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";MarslistSakalin (WEB-конструктор)
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";FIO_CONTROL (WEB-конструктор)
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";SPRAVKA_NARK (WEB-конструктор)
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";control_card_1030 (WEB-форма) Reports/ControlCard/control_card_1030.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";THIRD_VISIT_REP_t (WEB-конструктор)
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";control_card_834 (WEB-форма) Reports/ControlCard/control_card_834.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";POST_EPIK (WEB-конструктор)
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";control_card_onko (WEB-форма) Reports//Reports/ControlCard/control_card_onko.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";form_030_6y (WEB-форма) Reports/Onko/form_030_6y.frm
Forms/ControlCard/pmc_control_card.frm;"Отчеты, вызываемые на форме";control_card_140 (WEB-форма) Reports/ControlCard/dynamic_map_arterial_hypertension.frm
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_UAC_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_LPUVERLIST_MAIN
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_VERSIONS
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_UAC_EXCEPT_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_LPU
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_EMPLOYERS_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_CONTROL_CARD
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_VIS_DIAGNOSISES
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_VISITS_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_DIRECTION_SERVICES_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_CONTROL_CARD_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_VIS_DIAGNOSISES_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_PMC_DISP_PLAN_CONTROL
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_EHRS_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_EHR_STATES_BASE
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_CONTROL_CARD_DIAGNS
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_NOS_REGISTRS
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_DIS_GROUPS
Forms/ControlCard/pmc_control_card.frm;Вьюхи;D_V_DIS_DIAPASONES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_UAC
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_LPUVERLIST_MAIN
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_VERSIONS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_UAC_EXCEPT
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_LPU
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_LPUDICT
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_GEOGRAFY
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_EMPLOYERS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_CONTROL_CARD
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_MKB10
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DISP_PLAN
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_NR_REMOVE_REASONS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_PERSMEDCARD
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_AGENTS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DISEASECASES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DISCASES_DISCOVER
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_CONTROL_CARD_GROUPS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_NOS_REGISTR_TYPES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_NOS_REGISTRS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_PATIENTS_DGROUP
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_CC_DEATH_REASON
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_VIS_DIAGNOSISES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DISEASECHARACTERS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_INJURE_KINDS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DISEASE_STAGES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_CL_OBSERV_CATEGORIES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DIAGNOSIS_TYPES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DIAGNOSIS_STAGES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_RISAR_STAGES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_VISITS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DIRECTION_SERVICES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_SERVICES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_SPECIALITIES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_CABLAB
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_PMC_DISP_PLAN
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_EHRS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_EHR_STATES
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_CONTROL_CARD_DIAGNS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DIS_GROUPS
Forms/ControlCard/pmc_control_card.frm;Таблицы;D_DIS_DIAPASONES
Forms/ControlCard/pmc_control_card.frm;Пакеты и функции;D_PKG_CONTROL_CARD_CL_OBS.GET_ACTUAL_ON_DATE
Forms/ControlCard/pmc_control_card.frm;Пакеты и функции;D_PKG_MKB10.CHECK_CODE_IN_RANGE
Forms/ControlCard/pmc_control_card.frm;Пакеты и функции;D_PKG_MKB10.CHECK_CODE_IN_RANGES
Forms/ControlCard/pmc_control_card.frm;Пакеты и функции;D_PKG_CONTROL_CARD.GET_NEXT_DATE
Forms/ControlCard/pmc_control_card.frm;Пакеты и функции;D_PKG_CONTROL_CARD.SET_NEXT_DATE
Forms/ControlCard/pmc_control_card.frm;Пакеты и функции;D_PKG_CONTROL_CARD.CONNECT_WITH_DIAGN
Forms/ControlCard/pmc_control_card.frm;СО;View_Next_Date
Forms/ControlCard/pmc_control_card.frm;СО;CheckEhrsIconsEnabled
Forms/ControlCard/pmc_control_card.frm;Неопределенные;D_CL_STR
Forms/PatientSearch/directions_prescribes.frm;subForm;Visit/PrintVisit
Forms/PatientSearch/directions_prescribes.frm;subForm;Directions/DirectionsForEP/DirectionsForEP
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reg/reg_print_talon.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Registry/reg_prescr.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Directions/direction_cancel.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Persmedcard/persmedcard_edit.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;UniversalTemplate/UniversalTemplate.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;GenRegistry/reg_full.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;HomeCalls/home_call_pass.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;HomeCalls/in_results_jour_note.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;UniversalTemplate/TemplateDirServ.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Stacionar/form315.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Labmed/analyse_requests.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/DirectionServices/028y.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/KSG/reanimation.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/ContractsReports/contract_zakazchik_by_ds.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/DirectionServices/dir_electronic_queue.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/AmbReps/amb_talon_A4_reg.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/AmbReps/amb_talon_A4.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Visit_1/HOSPITALISATION_DIR.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/amb_talon_0251_A5.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/ContractsReports/contract.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Dir/msek_napravlenie.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/MedCard/diagnozes_rep.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Reception/list_diagnosis.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Reception/rout_list.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/DispObservCards/DispObservCardForm.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/DispenseryReport/dispensaryreport_2017.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/MedCardAmb/medcardamb.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Visit/outer_direction.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/MedCard/sakh_025y_a5.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Visit/tomsk_spid_consaltation.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Reception/check.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Operations/operations_plan.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/AmbReps/amb_talon_0251_A4.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Reception/rout_list1.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/AmbReps/amb_talon_A5_new.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Reception/reception_agreement_base.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/AmbReps/amb_talon_0251_A5.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Visit_1/B_CHUNKS/B_GIST_DIRECTION.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Visit_1/VIPISKA_MK.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/DirectionServices/NAPR_ANALIZ_BARCODE1.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Reestr/spravka_cost_pravooh_organi.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/AmbReps/amb_talon_A4_060.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/AmbReps/drugs_025-5y88.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Labmed/labmed_reseach_easy_another_mo.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/indiv_card_111u_16.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/indiv_card_111u_10.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/indiv_card_111u_17.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/indiv_card_111u_5_6.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/indiv_card_111u_13_14.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/obmen_card_113u/obmen_card_113u_4.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/obmen_card_113u/obmen_card_113u_11.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Visit_1/MED_OPER_INSPECT.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Pregnancy/abortion003/abortion003_2u20.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/MedCard/025y.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/Visit/OutDirServForReg.frm
Forms/PatientSearch/directions_prescribes.frm;формы JS;Reports/446y/citology_research_material.frm
